protocol,ip_version,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,bidirectional_syn_packets,bidirectional_ack_packets,bidirectional_rst_packets,src2dst_syn_packets,dst2src_ack_packets,dst2src_rst_packets,application_is_guessed,application_confidence,Label
6,4,1703262187613,1703262187620,7,2,120,1703262187613,1703262187613,0,1,60,1703262187620,1703262187620,1,60,60,60.0,60,60,60.0,60,60,60.0,60,7,7.0,0.0,7,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187613,1703262187621,8,2,120,1703262187613,1703262187613,0,1,60,1703262187621,1703262187621,1,60,60,60.0,60,60,60.0,60,60,60.0,60,8,8.0,0.0,8,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187613,1703262187622,9,2,120,1703262187613,1703262187613,0,1,60,1703262187622,1703262187622,1,60,60,60.0,60,60,60.0,60,60,60.0,60,9,9.0,0.0,9,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187616,1703262187622,6,2,120,1703262187616,1703262187616,0,1,60,1703262187622,1703262187622,1,60,60,60.0,60,60,60.0,60,60,60.0,60,6,6.0,0.0,6,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187627,1703262187632,5,2,120,1703262187627,1703262187627,0,1,60,1703262187632,1703262187632,1,60,60,60.0,60,60,60.0,60,60,60.0,60,5,5.0,0.0,5,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187627,1703262187635,8,2,120,1703262187627,1703262187627,0,1,60,1703262187635,1703262187635,1,60,60,60.0,60,60,60.0,60,60,60.0,60,8,8.0,0.0,8,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187627,1703262187636,9,2,120,1703262187627,1703262187627,0,1,60,1703262187636,1703262187636,1,60,60,60.0,60,60,60.0,60,60,60.0,60,9,9.0,0.0,9,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187627,1703262187637,10,2,120,1703262187627,1703262187627,0,1,60,1703262187637,1703262187637,1,60,60,60.0,60,60,60.0,60,60,60.0,60,10,10.0,0.0,10,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187627,1703262187638,11,2,120,1703262187627,1703262187627,0,1,60,1703262187638,1703262187638,1,60,60,60.0,60,60,60.0,60,60,60.0,60,11,11.0,0.0,11,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187627,1703262187639,12,2,120,1703262187627,1703262187627,0,1,60,1703262187639,1703262187639,1,60,60,60.0,60,60,60.0,60,60,60.0,60,12,12.0,0.0,12,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187627,1703262187640,13,2,120,1703262187627,1703262187627,0,1,60,1703262187640,1703262187640,1,60,60,60.0,60,60,60.0,60,60,60.0,60,13,13.0,0.0,13,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187627,1703262187641,14,2,120,1703262187627,1703262187627,0,1,60,1703262187641,1703262187641,1,60,60,60.0,60,60,60.0,60,60,60.0,60,14,14.0,0.0,14,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187636,1703262187641,5,2,120,1703262187636,1703262187636,0,1,60,1703262187641,1703262187641,1,60,60,60.0,60,60,60.0,60,60,60.0,60,5,5.0,0.0,5,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187645,1703262187651,6,2,120,1703262187645,1703262187645,0,1,60,1703262187651,1703262187651,1,60,60,60.0,60,60,60.0,60,60,60.0,60,6,6.0,0.0,6,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187645,1703262187652,7,2,120,1703262187645,1703262187645,0,1,60,1703262187652,1703262187652,1,60,60,60.0,60,60,60.0,60,60,60.0,60,7,7.0,0.0,7,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187645,1703262187653,8,2,120,1703262187645,1703262187645,0,1,60,1703262187653,1703262187653,1,60,60,60.0,60,60,60.0,60,60,60.0,60,8,8.0,0.0,8,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187645,1703262187654,9,2,120,1703262187645,1703262187645,0,1,60,1703262187654,1703262187654,1,60,60,60.0,60,60,60.0,60,60,60.0,60,9,9.0,0.0,9,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187645,1703262187662,17,2,120,1703262187645,1703262187645,0,1,60,1703262187662,1703262187662,1,60,60,60.0,60,60,60.0,60,60,60.0,60,17,17.0,0.0,17,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187645,1703262187663,18,2,120,1703262187645,1703262187645,0,1,60,1703262187663,1703262187663,1,60,60,60.0,60,60,60.0,60,60,60.0,60,18,18.0,0.0,18,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187645,1703262187664,19,2,120,1703262187645,1703262187645,0,1,60,1703262187664,1703262187664,1,60,60,60.0,60,60,60.0,60,60,60.0,60,19,19.0,0.0,19,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187645,1703262187665,20,2,120,1703262187645,1703262187645,0,1,60,1703262187665,1703262187665,1,60,60,60.0,60,60,60.0,60,60,60.0,60,20,20.0,0.0,20,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187645,1703262187666,21,2,120,1703262187645,1703262187645,0,1,60,1703262187666,1703262187666,1,60,60,60.0,60,60,60.0,60,60,60.0,60,21,21.0,0.0,21,0,0.0,0.0,0,1,1,1,1,1,1,1,1,Aggressive_Scan
6,4,1703262187645,1703262187666,21,2,120,1703262187645,1703262187645,0,1,60,1703262187666,1703262187666,1,60,60,60.0,60,60,60.0,60,60,60.0,60,21,21.0,0.0,21,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187651,1703262187666,15,2,120,1703262187651,1703262187651,0,1,60,1703262187666,1703262187666,1,60,60,60.0,60,60,60.0,60,60,60.0,60,15,15.0,0.0,15,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187651,1703262187667,16,2,120,1703262187651,1703262187651,0,1,60,1703262187667,1703262187667,1,60,60,60.0,60,60,60.0,60,60,60.0,60,16,16.0,0.0,16,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187658,1703262187667,9,2,120,1703262187658,1703262187658,0,1,60,1703262187667,1703262187667,1,60,60,60.0,60,60,60.0,60,60,60.0,60,9,9.0,0.0,9,0,0.0,0.0,0,1,1,1,1,1,1,1,1,Aggressive_Scan
6,4,1703262187658,1703262187668,10,2,120,1703262187658,1703262187658,0,1,60,1703262187668,1703262187668,1,60,60,60.0,60,60,60.0,60,60,60.0,60,10,10.0,0.0,10,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187658,1703262187669,11,2,120,1703262187658,1703262187658,0,1,60,1703262187669,1703262187669,1,60,60,60.0,60,60,60.0,60,60,60.0,60,11,11.0,0.0,11,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187658,1703262187669,11,2,120,1703262187658,1703262187658,0,1,60,1703262187669,1703262187669,1,60,60,60.0,60,60,60.0,60,60,60.0,60,11,11.0,0.0,11,0,0.0,0.0,0,1,1,1,1,1,1,1,1,Aggressive_Scan
6,4,1703262187660,1703262187669,9,2,120,1703262187660,1703262187660,0,1,60,1703262187669,1703262187669,1,60,60,60.0,60,60,60.0,60,60,60.0,60,9,9.0,0.0,9,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187660,1703262187670,10,2,120,1703262187660,1703262187660,0,1,60,1703262187670,1703262187670,1,60,60,60.0,60,60,60.0,60,60,60.0,60,10,10.0,0.0,10,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187675,1703262187680,5,2,120,1703262187675,1703262187675,0,1,60,1703262187680,1703262187680,1,60,60,60.0,60,60,60.0,60,60,60.0,60,5,5.0,0.0,5,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187675,1703262187681,6,2,120,1703262187675,1703262187675,0,1,60,1703262187681,1703262187681,1,60,60,60.0,60,60,60.0,60,60,60.0,60,6,6.0,0.0,6,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187677,1703262187681,4,2,120,1703262187677,1703262187677,0,1,60,1703262187681,1703262187681,1,60,60,60.0,60,60,60.0,60,60,60.0,60,4,4.0,0.0,4,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187677,1703262187682,5,2,120,1703262187677,1703262187677,0,1,60,1703262187682,1703262187682,1,60,60,60.0,60,60,60.0,60,60,60.0,60,5,5.0,0.0,5,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187685,1703262187690,5,2,120,1703262187685,1703262187685,0,1,60,1703262187690,1703262187690,1,60,60,60.0,60,60,60.0,60,60,60.0,60,5,5.0,0.0,5,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187685,1703262187691,6,2,120,1703262187685,1703262187685,0,1,60,1703262187691,1703262187691,1,60,60,60.0,60,60,60.0,60,60,60.0,60,6,6.0,0.0,6,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187693,1703262187695,2,2,120,1703262187693,1703262187693,0,1,60,1703262187695,1703262187695,1,60,60,60.0,60,60,60.0,60,60,60.0,60,2,2.0,0.0,2,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187693,1703262187698,5,2,120,1703262187693,1703262187693,0,1,60,1703262187698,1703262187698,1,60,60,60.0,60,60,60.0,60,60,60.0,60,5,5.0,0.0,5,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187701,1703262187703,2,2,120,1703262187701,1703262187701,0,1,60,1703262187703,1703262187703,1,60,60,60.0,60,60,60.0,60,60,60.0,60,2,2.0,0.0,2,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187703,1703262187704,1,2,120,1703262187703,1703262187703,0,1,60,1703262187704,1703262187704,1,60,60,60.0,60,60,60.0,60,60,60.0,60,1,1.0,0.0,1,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187703,1703262187705,2,2,120,1703262187703,1703262187703,0,1,60,1703262187705,1703262187705,1,60,60,60.0,60,60,60.0,60,60,60.0,60,2,2.0,0.0,2,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187707,1703262187709,2,2,120,1703262187707,1703262187707,0,1,60,1703262187709,1703262187709,1,60,60,60.0,60,60,60.0,60,60,60.0,60,2,2.0,0.0,2,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187707,1703262187710,3,2,120,1703262187707,1703262187707,0,1,60,1703262187710,1703262187710,1,60,60,60.0,60,60,60.0,60,60,60.0,60,3,3.0,0.0,3,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187707,1703262187711,4,2,120,1703262187707,1703262187707,0,1,60,1703262187711,1703262187711,1,60,60,60.0,60,60,60.0,60,60,60.0,60,4,4.0,0.0,4,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187714,1703262187716,2,2,120,1703262187714,1703262187714,0,1,60,1703262187716,1703262187716,1,60,60,60.0,60,60,60.0,60,60,60.0,60,2,2.0,0.0,2,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187714,1703262187717,3,2,120,1703262187714,1703262187714,0,1,60,1703262187717,1703262187717,1,60,60,60.0,60,60,60.0,60,60,60.0,60,3,3.0,0.0,3,0,0.0,0.0,0,1,1,1,1,1,1,1,1,Aggressive_Scan
6,4,1703262187714,1703262187717,3,2,120,1703262187714,1703262187714,0,1,60,1703262187717,1703262187717,1,60,60,60.0,60,60,60.0,60,60,60.0,60,3,3.0,0.0,3,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187714,1703262187718,4,2,120,1703262187714,1703262187714,0,1,60,1703262187718,1703262187718,1,60,60,60.0,60,60,60.0,60,60,60.0,60,4,4.0,0.0,4,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187720,1703262187723,3,2,120,1703262187720,1703262187720,0,1,60,1703262187723,1703262187723,1,60,60,60.0,60,60,60.0,60,60,60.0,60,3,3.0,0.0,3,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187720,1703262187724,4,2,120,1703262187720,1703262187720,0,1,60,1703262187724,1703262187724,1,60,60,60.0,60,60,60.0,60,60,60.0,60,4,4.0,0.0,4,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187720,1703262187725,5,2,120,1703262187720,1703262187720,0,1,60,1703262187725,1703262187725,1,60,60,60.0,60,60,60.0,60,60,60.0,60,5,5.0,0.0,5,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187727,1703262187731,4,2,120,1703262187727,1703262187727,0,1,60,1703262187731,1703262187731,1,60,60,60.0,60,60,60.0,60,60,60.0,60,4,4.0,0.0,4,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187727,1703262187732,5,2,120,1703262187727,1703262187727,0,1,60,1703262187732,1703262187732,1,60,60,60.0,60,60,60.0,60,60,60.0,60,5,5.0,0.0,5,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187728,1703262187733,5,2,120,1703262187728,1703262187728,0,1,60,1703262187733,1703262187733,1,60,60,60.0,60,60,60.0,60,60,60.0,60,5,5.0,0.0,5,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187735,1703262187737,2,2,120,1703262187735,1703262187735,0,1,60,1703262187737,1703262187737,1,60,60,60.0,60,60,60.0,60,60,60.0,60,2,2.0,0.0,2,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187735,1703262187738,3,2,120,1703262187735,1703262187735,0,1,60,1703262187738,1703262187738,1,60,60,60.0,60,60,60.0,60,60,60.0,60,3,3.0,0.0,3,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187735,1703262187739,4,2,120,1703262187735,1703262187735,0,1,60,1703262187739,1703262187739,1,60,60,60.0,60,60,60.0,60,60,60.0,60,4,4.0,0.0,4,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187735,1703262187740,5,2,120,1703262187735,1703262187735,0,1,60,1703262187740,1703262187740,1,60,60,60.0,60,60,60.0,60,60,60.0,60,5,5.0,0.0,5,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187736,1703262187740,4,2,120,1703262187736,1703262187736,0,1,60,1703262187740,1703262187740,1,60,60,60.0,60,60,60.0,60,60,60.0,60,4,4.0,0.0,4,0,0.0,0.0,0,1,1,1,1,1,1,0,0,Aggressive_Scan
6,4,1703262187895,1703262194046,6151,31,19114,1703262187895,1703262194046,6151,17,1046,1703262187965,1703262194031,14,18068,60,616.5806451612901,1494,60,61.52941176470589,74,60,1290.571428571429,1494,0,205.0333333333333,1095.9072602134297,6007,0,384.4375000000001,1499.4734617524914,6007,2,30,1,1,14,0,0,6,Aggressive_Scan
6,4,1703262194046,1703262194105,59,13,928,1703262194046,1703262194103,57,7,450,1703262194050,1703262194105,6,478,60,71.38461538461539,132,60,64.28571428571429,76,60,79.66666666666666,132,0,4.916666666666666,10.193209266541876,36,0,9.5,15.97185023721422,41,2,12,0,1,6,0,0,6,Aggressive_Scan
6,4,1703262194204,1703262204349,10145,15,970,1703262194204,1703262204349,10145,10,670,1703262194320,1703262204347,5,300,60,64.66666666666666,74,60,67.0,74,60,60.0,60,2,724.6428571428572,1176.3021986876342,3540,30,1127.2222222222222,1318.4019472241555,3540,10,5,5,5,5,0,1,1,Aggressive_Scan
6,4,1703262194306,1703262204458,10152,15,970,1703262194306,1703262204458,10152,10,670,1703262194320,1703262204456,5,300,60,64.66666666666666,74,60,67.0,74,60,60.0,60,2,725.1428571428571,1225.209235326632,3640,10,1128.0,1388.5912825594146,3640,10,5,5,5,5,0,1,1,Aggressive_Scan
6,4,1703262194405,1703262204562,10157,15,970,1703262194405,1703262204562,10157,10,670,1703262194519,1703262204560,5,300,60,64.66666666666666,74,60,67.0,74,60,60.0,60,2,725.4999999999999,1175.6146510197582,3540,44,1128.5555555555557,1316.955590662714,3540,10,5,5,5,5,0,1,1,Aggressive_Scan
6,4,1703262194505,1703262204658,10153,15,950,1703262194505,1703262204658,10153,10,650,1703262194520,1703262204656,5,300,60,63.333333333333336,70,60,65.0,70,60,60.0,60,2,725.2142857142857,1222.8409028268452,3635,14,1128.111111111111,1385.1614927910432,3635,10,5,5,5,5,0,1,1,Aggressive_Scan
6,4,1703262194606,1703262204760,10154,15,970,1703262194606,1703262204760,10154,10,670,1703262194620,1703262204758,5,300,60,64.66666666666666,74,60,67.0,74,60,60.0,60,2,725.2857142857143,1185.193293457714,3531,17,1128.2222222222222,1330.9333921892728,3531,10,5,5,5,5,0,1,1,Aggressive_Scan
6,4,1703262194706,1703262204863,10157,15,950,1703262194706,1703262204863,10157,10,650,1703262194723,1703262204860,5,300,60,63.333333333333336,70,60,65.0,70,60,60.0,60,2,725.5,1226.528857573901,3631,5,1128.5555555555557,1390.301416160459,3631,10,5,5,5,5,0,1,1,Aggressive_Scan
17,4,1703262194782,1703262204913,10131,5,1710,1703262194782,1703262204913,10131,5,1710,0,0,0,0,342,342.0,342,342,342.0,342,0,0.0,0,2152,2532.75,744.9059784071186,3650,2152,2532.75,744.9059784071186,3650,0,0,0,0,0,0,0,0,Aggressive_Scan
6,4,1703262194807,1703262204942,10135,15,930,1703262194807,1703262204942,10135,10,630,1703262194809,1703262204940,5,300,60,61.99999999999999,66,60,63.0,66,60,60.0,60,1,723.9285714285714,1236.0263542302196,3641,3,1126.111111111111,1404.6726882484445,3641,10,5,5,5,5,0,1,1,Aggressive_Scan
6,4,1703262194832,1703262205319,10487,20,1480,1703262194832,1703262205319,10487,20,1480,0,0,0,0,74,74.0,74,74,74.0,74,0,0.0,0,100,551.9473684210526,915.5740441981504,3296,100,551.9473684210526,915.5740441981504,3296,0,0,0,0,0,0,1,1,Aggressive_Scan
6,4,1703262194859,1703262204997,10138,15,970,1703262194859,1703262204997,10138,10,670,1703262194861,1703262204995,5,300,60,64.66666666666666,74,60,67.0,74,60,60.0,60,2,724.1428571428571,1235.1294455451814,3640,4,1126.4444444444443,1403.2843716716072,3640,10,5,5,5,5,0,1,1,Aggressive_Scan
6,4,1703262194883,1703262205016,10133,10,670,1703262194883,1703262205014,10131,5,370,1703262194884,1703262205016,5,300,60,67.0,74,74,74.0,74,60,60.0,60,1,1125.888888888889,1408.8614591616565,3648,2152,2532.75,744.2366895013978,3649,0,10,5,0,5,5,1,1,Aggressive_Scan
6,4,1703262194908,1703262205041,10133,10,670,1703262194908,1703262205040,10132,5,370,1703262194910,1703262205041,5,300,60,67.0,74,74,74.0,74,60,60.0,60,1,1125.888888888889,1408.5365139431462,3647,2152,2533.0,744.7366424895895,3650,5,5,5,5,5,5,0,0,Aggressive_Scan
6,4,1703262194934,1703262205071,10137,10,670,1703262194934,1703262205065,10131,5,370,1703262194935,1703262205071,5,300,60,67.0,74,74,74.0,74,60,60.0,60,1,1126.3333333333333,1408.4632583067264,3648,2151,2532.75,744.9073208572102,3650,0,10,5,0,5,5,0,0,Aggressive_Scan
6,4,1703262194959,1703262205091,10132,10,670,1703262194959,1703262205090,10131,5,370,1703262194961,1703262205091,5,300,60,67.0,74,74,74.0,74,60,60.0,60,1,1125.7777777777778,1407.545006187882,3646,2152,2532.75,746.2266746773397,3652,0,5,5,0,5,5,0,0,Aggressive_Scan
6,4,1703262205562,1703262205723,161,34,19434,1703262205562,1703262205723,161,18,1246,1703262205584,1703262205721,16,18188,60,571.5882352941176,1494,60,69.22222222222223,212,60,1136.7500000000002,1494,0,4.878787878787881,12.152051204831574,63,0,9.470588235294118,16.26006475640097,63,2,33,0,1,16,0,0,6,Aggressive_Scan
6,4,1703262205562,1703262205689,127,14,1282,1703262205562,1703262205679,117,6,684,1703262205584,1703262205689,8,598,60,91.57142857142856,370,60,114.0,370,60,74.74999999999999,132,0,9.76923076923077,17.65952927908823,60,0,23.4,25.96728711282717,63,2,13,4,1,8,4,0,6,Aggressive_Scan
6,4,1703262205562,1703262205772,210,14,1096,1703262205562,1703262205770,208,8,656,1703262205585,1703262205772,6,440,60,78.28571428571429,222,60,82.00000000000001,222,60,73.33333333333333,123,0,16.153846153846153,23.03926414423196,73,0,29.714285714285715,26.17705283713381,76,2,13,0,1,6,0,0,6,Aggressive_Scan
6,4,1703262205562,1703262205772,210,14,1139,1703262205562,1703262205770,208,8,661,1703262205585,1703262205772,6,478,60,81.35714285714286,227,60,82.625,227,60,79.66666666666666,132,0,16.153846153846153,26.00591648659382,89,0,29.714285714285715,31.737014592398182,91,2,13,0,1,6,0,0,6,Aggressive_Scan
6,4,1703262205562,1703262205722,160,14,1110,1703262205562,1703262205718,156,8,670,1703262205585,1703262205722,6,440,60,79.28571428571429,236,60,83.75000000000001,236,60,73.33333333333333,123,0,12.307692307692308,16.77987194719026,44,0,22.28571428571429,18.794629425399567,45,2,13,0,1,6,0,0,6,Aggressive_Scan
6,4,1703262205562,1703262205562,0,1,74,1703262205562,1703262205562,0,1,74,0,0,0,0,74,74.0,74,74,74.0,74,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,1,0,0,1,1,Aggressive_Scan
6,4,1703262205563,1703262205563,0,1,74,1703262205563,1703262205563,0,1,74,0,0,0,0,74,74.0,74,74,74.0,74,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,1,0,0,1,1,Aggressive_Scan
17,4,1703262205616,1703262205616,0,1,60,1703262205616,1703262205616,0,1,60,0,0,0,0,60,60.0,60,60,60.0,60,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,Aggressive_Scan
6,4,1703262205718,1703262205875,157,14,1097,1703262205718,1703262205872,154,8,657,1703262205722,1703262205875,6,440,60,78.35714285714285,223,60,82.125,223,60,73.33333333333333,123,0,12.076923076923077,18.38686822373302,47,0,22.0,20.96822993642207,47,2,13,0,1,6,0,0,6,Aggressive_Scan
6,4,1703262205719,1703262205875,156,14,1091,1703262205719,1703262205872,153,8,651,1703262205723,1703262205875,6,440,60,77.92857142857142,217,60,81.375,217,60,73.33333333333333,123,0,12.0,17.98147194568157,47,0,21.857142857142858,20.41591349436816,47,2,13,0,1,6,0,0,6,Aggressive_Scan
6,4,1703262205771,1703262205927,156,14,1096,1703262205771,1703262205923,152,8,656,1703262205776,1703262205927,6,440,60,78.28571428571429,222,60,82.00000000000001,222,60,73.33333333333333,123,0,12.0,18.22544009528073,45,0,21.71428571428571,20.830380743154024,45,2,13,0,1,6,0,0,6,Aggressive_Scan
6,4,1703262205975,1703262206134,159,34,19434,1703262205975,1703262206134,159,18,1246,1703262205977,1703262206130,16,18188,60,571.5882352941176,1494,60,69.22222222222223,212,60,1136.7500000000002,1494,0,4.818181818181818,14.009939653364288,69,0,9.35294117647059,18.85782720937976,69,2,33,0,1,16,0,0,6,Aggressive_Scan
6,4,1703262206565,1703262206635,70,14,1481,1703262206565,1703262206631,66,6,885,1703262206606,1703262206635,8,596,60,105.78571428571428,571,60,147.5,571,60,74.50000000000001,125,0,5.384615384615384,11.420292330894029,41,0,13.2,19.40876090841453,44,2,13,4,1,8,4,0,6,Aggressive_Scan
6,4,1703262206565,1703262206648,83,14,1481,1703262206565,1703262206646,81,6,885,1703262206606,1703262206648,8,596,60,105.78571428571428,571,60,147.5,571,60,74.50000000000001,125,0,6.384615384615384,13.512577237142573,41,0,16.2,21.51046257057249,44,2,13,4,1,8,4,0,6,Aggressive_Scan
6,4,1703262206565,1703262206665,100,14,1481,1703262206565,1703262206663,98,6,885,1703262206607,1703262206665,8,596,60,105.78571428571428,571,60,147.5,571,60,74.50000000000001,125,0,7.6923076923076925,16.63522675621734,48,0,19.6,25.61835279638408,51,2,13,4,1,8,4,0,6,Aggressive_Scan
6,4,1703262206565,1703262206684,119,14,1481,1703262206565,1703262206682,117,6,885,1703262206607,1703262206684,8,596,60,105.78571428571428,571,60,147.5,571,60,74.50000000000001,125,0,9.153846153846157,20.77998297178543,67,0,23.4,31.50079364079578,69,2,13,4,1,8,4,0,6,Aggressive_Scan
6,4,1703262206565,1703262206709,144,14,1481,1703262206565,1703262206702,137,6,885,1703262206607,1703262206709,8,596,60,105.7857142857143,571,60,147.5,571,60,74.50000000000001,125,0,11.076923076923077,24.65583615313536,84,0,27.4,37.98420724459048,87,2,13,4,1,8,4,0,6,Aggressive_Scan
6,4,1703262206565,1703262206565,0,1,74,1703262206565,1703262206565,0,1,74,0,0,0,0,74,74.0,74,74,74.0,74,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,1,0,0,1,1,Aggressive_Scan
6,4,1703262206666,1703262206738,72,14,1123,1703262206666,1703262206733,67,6,527,1703262206669,1703262206738,8,596,60,80.21428571428571,213,60,87.83333333333334,213,60,74.50000000000001,125,0,5.538461538461538,12.75810451318027,46,0,13.4,19.3597520645281,46,2,13,4,1,8,4,0,6,Aggressive_Scan
6,4,1703262206717,1703262206871,154,14,1185,1703262206717,1703262206869,152,8,707,1703262206719,1703262206871,6,478,60,84.64285714285714,273,60,88.375,273,60,79.66666666666666,132,0,11.846153846153843,18.30230474487732,47,0,21.714285714285715,20.870348070203057,47,2,13,0,1,6,0,0,6,Aggressive_Scan
6,4,1703262206818,1703262207029,211,34,19434,1703262206818,1703262207029,211,18,1246,1703262206820,1703262207026,16,18188,60,571.5882352941176,1494,60,69.22222222222223,212,60,1136.7500000000002,1494,0,6.393939393939393,16.267182058402497,83,0,12.411764705882351,21.72573020501673,83,2,33,0,1,16,0,0,6,Aggressive_Scan
6,4,1703262206869,1703262207023,154,14,1186,1703262206869,1703262207019,150,8,708,1703262206871,1703262207023,6,478,60,84.71428571428571,274,60,88.5,274,60,79.66666666666666,132,0,11.846153846153848,17.314955740852827,47,0,21.42857142857143,19.492367248550927,47,2,13,0,1,6,0,0,6,Aggressive_Scan
