,Charging Current (A),Actual Pilot (A),Voltage (V),Charging State,Energy Delivered (kWh),Power (kW)
2020-08-29T19:03:13+00:00,31.3,32.0,204.9,ADAPTIVE,31.968008611099997,6.435
2020-08-29T19:03:17+00:00,31.2,32.0,204.7,ADAPTIVE,31.975013055599998,6.409
2020-08-29T19:03:21+00:00,31.3,32.0,204.8,ADAPTIVE,31.981990833299996,6.4319999999999995
2020-08-29T19:03:25+00:00,31.3,32.0,205.1,ADAPTIVE,31.9889686111,6.43
2020-08-29T19:03:29+00:00,31.3,32.0,204.8,ADAPTIVE,31.9959775,6.427
2020-08-29T19:03:33+00:00,31.4,32.0,204.7,ADAPTIVE,32.0029577778,6.451
2020-08-29T19:03:37+00:00,31.3,32.0,204.8,ADAPTIVE,32.0099711111,6.43
2020-08-29T19:03:41+00:00,31.3,32.0,204.9,ADAPTIVE,32.0169522222,6.444999999999999
2020-08-29T19:03:45+00:00,31.4,32.0,204.9,ADAPTIVE,32.023960833299995,6.433999999999999
2020-08-29T19:03:49+00:00,31.4,32.0,204.5,ADAPTIVE,32.0309386111,6.449
2020-08-29T19:03:53+00:00,31.4,32.0,205.2,ADAPTIVE,32.0379444444,6.441
2020-08-29T19:03:57+00:00,31.3,32.0,204.6,ADAPTIVE,32.0449188889,6.412
2020-08-29T19:04:01+00:00,31.3,32.0,204.8,ADAPTIVE,32.0519247222,6.43
2020-08-29T19:04:05+00:00,31.4,32.0,204.9,ADAPTIVE,32.0589013889,6.444999999999999
2020-08-29T19:04:09+00:00,31.4,32.0,204.9,ADAPTIVE,32.0658811111,6.438
2020-08-29T19:04:12+00:00,31.4,32.0,204.8,ADAPTIVE,32.0728877778,6.449
2020-08-29T19:04:16+00:00,31.3,32.0,204.6,ADAPTIVE,32.0798641667,6.420999999999999
2020-08-29T19:04:20+00:00,31.3,32.0,204.7,ADAPTIVE,32.0868694444,6.441
2020-08-29T19:04:24+00:00,31.3,32.0,204.8,ADAPTIVE,32.0938477778,6.446
2020-08-29T19:04:28+00:00,31.3,32.0,204.9,ADAPTIVE,32.1008458333,6.422
2020-08-29T19:04:32+00:00,31.3,32.0,204.9,ADAPTIVE,32.107823611099995,6.4239999999999995
2020-08-29T19:04:36+00:00,31.3,32.0,205.0,ADAPTIVE,32.114830555599994,6.436999999999999
2020-08-29T19:04:40+00:00,31.1,32.0,205.0,ADAPTIVE,32.121809166700004,6.3919999999999995
2020-08-29T19:04:44+00:00,31.3,32.0,204.9,ADAPTIVE,32.1288152778,6.43
2020-08-29T19:04:48+00:00,31.3,32.0,204.9,ADAPTIVE,32.135791388899996,6.435
2020-08-29T19:04:52+00:00,31.3,32.0,204.8,ADAPTIVE,32.1427969444,6.427
2020-08-29T19:04:56+00:00,31.3,32.0,204.9,ADAPTIVE,32.149773611099995,6.441
2020-08-29T19:05:00+00:00,31.3,32.0,204.9,ADAPTIVE,32.1567527778,6.4319999999999995
2020-08-29T19:05:04+00:00,31.2,32.0,204.6,ADAPTIVE,32.1637594444,6.412999999999999
2020-08-29T19:05:08+00:00,31.4,32.0,204.9,ADAPTIVE,32.170734722199995,6.449999999999999
2020-08-29T19:05:12+00:00,31.4,32.0,204.9,ADAPTIVE,32.1777463889,6.444
2020-08-29T19:05:16+00:00,31.4,32.0,205.1,ADAPTIVE,32.1847277778,6.4559999999999995
2020-08-29T19:05:19+00:00,31.3,32.0,204.9,ADAPTIVE,32.1917416667,6.4399999999999995
2020-08-29T19:05:23+00:00,31.4,32.0,205.1,ADAPTIVE,32.1987266667,6.443
2020-08-29T19:05:27+00:00,31.3,32.0,204.9,ADAPTIVE,32.205746388899996,6.4399999999999995
2020-08-29T19:05:31+00:00,31.3,32.0,205.0,ADAPTIVE,32.2127294444,6.446
2020-08-29T19:05:35+00:00,31.3,32.0,204.8,ADAPTIVE,32.2197391667,6.428999999999999
2020-08-29T19:05:39+00:00,31.4,32.0,204.6,ADAPTIVE,32.226715555599995,6.457999999999999
2020-08-29T19:05:43+00:00,31.3,32.0,204.9,ADAPTIVE,32.2337175,6.433999999999999
2020-08-29T19:05:47+00:00,31.3,32.0,205.0,ADAPTIVE,32.2406911111,6.420999999999999
2020-08-29T19:05:51+00:00,31.3,32.0,205.0,ADAPTIVE,32.2477002778,6.420999999999999
2020-08-29T19:05:55+00:00,31.3,32.0,204.7,ADAPTIVE,32.2546775,6.419
2020-08-29T19:05:59+00:00,31.3,32.0,205.0,ADAPTIVE,32.2616530556,6.425999999999999
2020-08-29T19:06:03+00:00,31.3,32.0,204.7,ADAPTIVE,32.2686586111,6.428
2020-08-29T19:06:07+00:00,31.2,32.0,204.8,ADAPTIVE,32.2756363889,6.417
2020-08-29T19:06:11+00:00,31.3,32.0,205.0,ADAPTIVE,32.2826452778,6.428
2020-08-29T19:06:15+00:00,31.4,32.0,204.9,ADAPTIVE,32.2896255556,6.452
2020-08-29T19:06:19+00:00,31.4,32.0,204.7,ADAPTIVE,32.2966372222,6.4399999999999995
2020-08-29T19:06:23+00:00,31.3,32.0,204.7,ADAPTIVE,32.303622499999996,6.420999999999999
2020-08-29T19:06:26+00:00,31.4,32.0,205.3,ADAPTIVE,32.3106069444,6.436999999999999
2020-08-29T19:06:30+00:00,31.4,32.0,204.4,ADAPTIVE,32.3176197222,6.443
2020-08-29T19:06:34+00:00,31.3,32.0,204.8,ADAPTIVE,32.3246025,6.427
2020-08-29T19:06:38+00:00,31.4,32.0,204.5,ADAPTIVE,32.331605833299996,6.439
2020-08-29T19:06:42+00:00,31.4,32.0,204.8,ADAPTIVE,32.3385855556,6.441
2020-08-29T19:06:46+00:00,31.3,32.0,204.7,ADAPTIVE,32.3455955556,6.419
2020-08-29T19:06:50+00:00,31.4,32.0,204.5,ADAPTIVE,32.352572222199996,6.4319999999999995
2020-08-29T19:06:54+00:00,31.3,32.0,204.7,ADAPTIVE,32.3595472222,6.418
2020-08-29T19:06:58+00:00,31.3,32.0,204.8,ADAPTIVE,32.3665516667,6.420999999999999
2020-08-29T19:07:02+00:00,31.3,32.0,204.7,ADAPTIVE,32.3735236111,6.423
2020-08-29T19:07:06+00:00,31.4,32.0,204.6,ADAPTIVE,32.3805238889,6.433999999999999
2020-08-29T19:07:10+00:00,31.3,32.0,204.7,ADAPTIVE,32.3874952778,6.418
2020-08-29T19:07:14+00:00,31.3,32.0,205.0,ADAPTIVE,32.3944952778,6.414
2020-08-29T19:07:18+00:00,31.3,32.0,204.7,ADAPTIVE,32.401465,6.427
2020-08-29T19:07:22+00:00,31.3,32.0,204.5,ADAPTIVE,32.4084297222,6.428999999999999
2020-08-29T19:07:26+00:00,31.4,32.0,204.5,ADAPTIVE,32.415429722199995,6.43
2020-08-29T19:07:30+00:00,30.3,31.0,204.8,ADAPTIVE,32.4223252778,6.231
2020-08-29T19:07:33+00:00,30.2,31.0,205.0,ADAPTIVE,32.429121111099995,6.215
2020-08-29T19:07:37+00:00,30.4,31.0,205.0,ADAPTIVE,32.4358916667,6.255999999999999
2020-08-29T19:07:41+00:00,30.4,31.0,205.1,ADAPTIVE,32.4426633333,6.254
2020-08-29T19:07:45+00:00,30.2,31.0,205.0,ADAPTIVE,32.4494269444,6.210999999999999
2020-08-29T19:07:49+00:00,30.4,31.0,204.9,ADAPTIVE,32.4561891667,6.2459999999999996
2020-08-29T19:07:53+00:00,30.4,31.0,205.0,ADAPTIVE,32.4629797222,6.239999999999999
2020-08-29T19:07:57+00:00,30.2,31.0,204.8,ADAPTIVE,32.46973833329999,6.207
2020-08-29T19:08:01+00:00,30.3,31.0,205.0,ADAPTIVE,32.4765302778,6.237
2020-08-29T19:08:05+00:00,30.4,31.0,204.9,ADAPTIVE,32.483296111099996,6.242999999999999
2020-08-29T19:08:09+00:00,30.4,31.0,204.9,ADAPTIVE,32.4900697222,6.233
2020-08-29T19:08:13+00:00,30.4,31.0,204.9,ADAPTIVE,32.496869722199996,6.244
2020-08-29T19:08:17+00:00,30.4,31.0,204.9,ADAPTIVE,32.5036361111,6.247
2020-08-29T19:08:21+00:00,30.3,31.0,204.7,ADAPTIVE,32.5104294444,6.234
2020-08-29T19:08:25+00:00,30.4,31.0,204.9,ADAPTIVE,32.5171936111,6.242
2020-08-29T19:08:29+00:00,30.4,31.0,205.1,ADAPTIVE,32.5239533333,6.242999999999999
2020-08-29T19:08:33+00:00,30.4,31.0,205.0,ADAPTIVE,32.530743333299995,6.244
2020-08-29T19:08:37+00:00,30.4,31.0,204.9,ADAPTIVE,32.5375002778,6.2379999999999995
2020-08-29T19:08:40+00:00,30.3,31.0,204.8,ADAPTIVE,32.5442922222,6.213
2020-08-29T19:08:44+00:00,30.3,31.0,204.9,ADAPTIVE,32.5510602778,6.231999999999999
2020-08-29T19:08:48+00:00,30.3,31.0,205.0,ADAPTIVE,32.557828333299994,6.22
2020-08-29T19:08:52+00:00,30.3,31.0,205.0,ADAPTIVE,32.5646244444,6.2219999999999995
2020-08-29T19:08:56+00:00,30.4,31.0,205.1,ADAPTIVE,32.5713902778,6.239999999999999
2020-08-29T19:09:00+00:00,30.4,31.0,204.9,ADAPTIVE,32.5781825,6.239
2020-08-29T19:09:04+00:00,30.2,31.0,204.8,ADAPTIVE,32.584945555599994,6.1979999999999995
2020-08-29T19:09:08+00:00,30.3,31.0,205.0,ADAPTIVE,32.591706111099995,6.221
2020-08-29T19:09:12+00:00,30.3,31.0,205.0,ADAPTIVE,32.598495555599996,6.233
2020-08-29T19:09:16+00:00,30.2,31.0,205.1,ADAPTIVE,32.6052602778,6.213
2020-08-29T19:09:20+00:00,30.4,31.0,204.7,ADAPTIVE,32.612055,6.239
2020-08-29T19:09:24+00:00,30.4,31.0,204.9,ADAPTIVE,32.618825833299994,6.245
2020-08-29T19:09:28+00:00,30.4,31.0,204.8,ADAPTIVE,32.6256233333,6.249
2020-08-29T19:09:32+00:00,30.4,31.0,204.9,ADAPTIVE,32.6323969444,6.2459999999999996
2020-08-29T19:09:36+00:00,30.3,31.0,205.3,ADAPTIVE,32.6391711111,6.231999999999999
2020-08-29T19:09:40+00:00,30.4,31.0,205.1,ADAPTIVE,32.645971111099996,6.244
2020-08-29T19:09:43+00:00,30.4,31.0,204.9,ADAPTIVE,32.6527366667,6.239999999999999
2020-08-29T19:09:47+00:00,30.3,31.0,205.2,ADAPTIVE,32.6595277778,6.226999999999999
2020-08-29T19:09:51+00:00,30.3,31.0,205.1,ADAPTIVE,32.6662866667,6.217
2020-08-29T19:09:55+00:00,30.4,31.0,204.9,ADAPTIVE,32.6730463889,6.247
2020-08-29T19:09:59+00:00,30.3,31.0,205.1,ADAPTIVE,32.6798416667,6.226
2020-08-29T19:10:03+00:00,30.3,31.0,205.0,ADAPTIVE,32.6866113889,6.226999999999999
2020-08-29T19:10:07+00:00,30.4,31.0,205.1,ADAPTIVE,32.6934108333,6.2379999999999995
2020-08-29T19:10:11+00:00,30.3,31.0,204.9,ADAPTIVE,32.7001769444,6.225
2020-08-29T19:10:15+00:00,30.3,31.0,205.2,ADAPTIVE,32.7069430556,6.2219999999999995
2020-08-29T19:10:19+00:00,30.4,31.0,205.3,ADAPTIVE,32.713736388899996,6.247999999999999
2020-08-29T19:10:23+00:00,30.4,31.0,205.5,ADAPTIVE,32.7205038889,6.242999999999999
2020-08-29T19:10:27+00:00,30.3,31.0,205.2,ADAPTIVE,32.7273002778,6.237
2020-08-29T19:10:31+00:00,30.3,31.0,205.2,ADAPTIVE,32.7340691667,6.2299999999999995
2020-08-29T19:10:35+00:00,30.4,31.0,205.3,ADAPTIVE,32.740843055599996,6.255
2020-08-29T19:10:39+00:00,30.4,31.0,204.9,ADAPTIVE,32.7476475,6.247999999999999
2020-08-29T19:10:43+00:00,30.2,31.0,204.9,ADAPTIVE,32.7544247222,6.205
2020-08-29T19:10:47+00:00,30.3,31.0,205.2,ADAPTIVE,32.7612252778,6.234999999999999
2020-08-29T19:10:51+00:00,30.3,31.0,205.3,ADAPTIVE,32.767993611099996,6.229
2020-08-29T19:10:54+00:00,30.2,31.0,205.1,ADAPTIVE,32.7747575,6.2139999999999995
2020-08-29T19:10:58+00:00,30.4,31.0,205.2,ADAPTIVE,32.7815563889,6.2509999999999994
2020-08-29T19:11:02+00:00,30.3,31.0,205.3,ADAPTIVE,32.788330833299995,6.244
2020-08-29T19:11:06+00:00,30.4,31.0,205.0,ADAPTIVE,32.795105555599996,6.2509999999999994
2020-08-29T19:11:10+00:00,30.3,31.0,205.3,ADAPTIVE,32.8019041667,6.239
2020-08-29T19:11:14+00:00,30.2,31.0,205.2,ADAPTIVE,32.808669722199994,6.221
2020-08-29T19:11:18+00:00,30.2,31.0,205.1,ADAPTIVE,32.8154661111,6.218999999999999
2020-08-29T19:11:22+00:00,30.3,31.0,205.1,ADAPTIVE,32.8222405556,6.244
2020-08-29T19:11:26+00:00,30.3,31.0,205.5,ADAPTIVE,32.8290177778,6.247999999999999
2020-08-29T19:11:30+00:00,30.2,31.0,205.3,ADAPTIVE,32.835824722199995,6.22
2020-08-29T19:11:34+00:00,30.4,31.0,205.1,ADAPTIVE,32.8426002778,6.26
2020-08-29T19:11:38+00:00,30.4,31.0,205.2,ADAPTIVE,32.8493980556,6.25
2020-08-29T19:11:42+00:00,30.3,31.0,205.0,ADAPTIVE,32.8561644444,6.229
2020-08-29T19:11:46+00:00,30.4,31.0,205.2,ADAPTIVE,32.8629294444,6.2379999999999995
2020-08-29T19:11:50+00:00,30.3,31.0,205.1,ADAPTIVE,32.86972083329999,6.229
2020-08-29T19:11:54+00:00,30.3,31.0,205.1,ADAPTIVE,32.8764802778,6.229
2020-08-29T19:11:57+00:00,30.3,31.0,205.2,ADAPTIVE,32.8832688889,6.245
2020-08-29T19:12:01+00:00,30.3,31.0,205.0,ADAPTIVE,32.8900302778,6.223999999999999
2020-08-29T19:12:05+00:00,30.3,31.0,205.1,ADAPTIVE,32.896824444399996,6.226999999999999
2020-08-29T19:12:09+00:00,30.4,31.0,205.2,ADAPTIVE,32.9035952778,6.247
2020-08-29T19:12:13+00:00,30.3,31.0,205.3,ADAPTIVE,32.9103663889,6.226999999999999
2020-08-29T19:12:17+00:00,30.4,31.0,205.1,ADAPTIVE,32.9171694444,6.239999999999999
2020-08-29T19:12:21+00:00,30.4,31.0,205.1,ADAPTIVE,32.9239402778,6.242
2020-08-29T19:12:25+00:00,30.4,31.0,204.9,ADAPTIVE,32.9307363889,6.239
2020-08-29T19:12:29+00:00,30.3,31.0,205.1,ADAPTIVE,32.9375072222,6.2299999999999995
2020-08-29T19:12:33+00:00,30.2,31.0,205.4,ADAPTIVE,32.9443027778,6.22
2020-08-29T19:12:37+00:00,30.3,31.0,205.0,ADAPTIVE,32.9510705556,6.239999999999999
2020-08-29T19:12:41+00:00,30.4,31.0,205.0,ADAPTIVE,32.9578708333,6.252
2020-08-29T19:12:45+00:00,30.4,31.0,205.1,ADAPTIVE,32.9646422222,6.257
2020-08-29T19:12:49+00:00,30.4,31.0,205.2,ADAPTIVE,32.971443333299995,6.239999999999999
2020-08-29T19:12:53+00:00,30.4,31.0,205.4,ADAPTIVE,32.978213611099996,6.265
2020-08-29T19:12:57+00:00,30.4,31.0,205.1,ADAPTIVE,32.985011666700004,6.241
2020-08-29T19:13:01+00:00,30.3,31.0,205.1,ADAPTIVE,32.9917808333,6.231
2020-08-29T19:13:04+00:00,30.4,31.0,205.0,ADAPTIVE,32.9985477778,6.2459999999999996
2020-08-29T19:13:08+00:00,30.4,31.0,205.4,ADAPTIVE,33.005347222199994,6.247
2020-08-29T19:13:12+00:00,30.4,31.0,205.3,ADAPTIVE,33.0121116667,6.244
2020-08-29T19:13:16+00:00,30.5,31.0,205.2,ADAPTIVE,33.0189041667,6.2589999999999995
2020-08-29T19:13:20+00:00,30.3,31.0,205.3,ADAPTIVE,33.025668611099995,6.231
2020-08-29T19:13:24+00:00,30.3,31.0,205.1,ADAPTIVE,33.0324594444,6.226999999999999
2020-08-29T19:13:28+00:00,30.2,31.0,205.2,ADAPTIVE,33.0392127778,6.212
2020-08-29T19:13:32+00:00,30.3,31.0,205.2,ADAPTIVE,33.0460027778,6.226999999999999
2020-08-29T19:13:36+00:00,30.3,31.0,205.2,ADAPTIVE,33.0527680556,6.236
2020-08-29T19:13:40+00:00,30.3,31.0,205.1,ADAPTIVE,33.059561111099995,6.231999999999999
2020-08-29T19:13:44+00:00,30.3,31.0,205.2,ADAPTIVE,33.0663327778,6.234
2020-08-29T19:13:48+00:00,30.4,31.0,205.2,ADAPTIVE,33.073105277799996,6.258
2020-08-29T19:13:52+00:00,30.3,31.0,205.2,ADAPTIVE,33.0799069444,6.234999999999999
2020-08-29T19:13:56+00:00,30.4,31.0,205.2,ADAPTIVE,33.08668,6.258
2020-08-29T19:14:00+00:00,30.3,31.0,205.2,ADAPTIVE,33.0934827778,6.237
2020-08-29T19:14:04+00:00,30.4,31.0,205.0,ADAPTIVE,33.1002563889,6.254
2020-08-29T19:14:08+00:00,30.3,31.0,205.3,ADAPTIVE,33.1070591667,6.237
2020-08-29T19:14:11+00:00,30.4,31.0,205.2,ADAPTIVE,33.1138308333,6.252
2020-08-29T19:14:15+00:00,30.4,31.0,205.5,ADAPTIVE,33.120632222199994,6.249
2020-08-29T19:14:19+00:00,30.4,31.0,205.2,ADAPTIVE,33.1274044444,6.2509999999999994
2020-08-29T19:14:23+00:00,30.3,31.0,205.4,ADAPTIVE,33.1342069444,6.228
2020-08-29T19:14:27+00:00,30.4,31.0,205.2,ADAPTIVE,33.1409791667,6.2379999999999995
2020-08-29T19:14:31+00:00,30.5,31.0,205.1,ADAPTIVE,33.1477516667,6.265
2020-08-29T19:14:35+00:00,30.5,31.0,205.2,ADAPTIVE,33.1545552778,6.261
2020-08-29T19:14:39+00:00,30.4,31.0,205.2,ADAPTIVE,33.1613283333,6.255
2020-08-29T19:14:43+00:00,30.4,31.0,205.1,ADAPTIVE,33.1681280556,6.2509999999999994
2020-08-29T19:14:47+00:00,30.3,31.0,205.2,ADAPTIVE,33.1748994444,6.221
2020-08-29T19:14:51+00:00,30.2,31.0,205.0,ADAPTIVE,33.1817016667,6.213
2020-08-29T19:14:55+00:00,30.3,31.0,205.3,ADAPTIVE,33.188469999999995,6.231999999999999
2020-08-29T19:14:59+00:00,30.3,31.0,205.2,ADAPTIVE,33.1952663889,6.237
2020-08-29T19:15:03+00:00,30.3,31.0,205.0,ADAPTIVE,33.20203083329999,6.229
2020-08-29T19:15:07+00:00,30.4,31.0,204.9,ADAPTIVE,33.2087911111,6.242
2020-08-29T19:15:11+00:00,30.4,31.0,204.9,ADAPTIVE,33.2155819444,6.245
2020-08-29T19:15:14+00:00,30.3,31.0,204.8,ADAPTIVE,33.2223458333,6.218
2020-08-29T19:15:18+00:00,30.3,31.0,205.2,ADAPTIVE,33.229137222199995,6.225
2020-08-29T19:15:22+00:00,30.3,31.0,205.0,ADAPTIVE,33.2358958333,6.223999999999999
2020-08-29T19:15:26+00:00,30.3,31.0,205.3,ADAPTIVE,33.2426891667,6.210999999999999
2020-08-29T19:15:30+00:00,30.4,31.0,205.2,ADAPTIVE,33.2494513889,6.234
2020-08-29T19:15:34+00:00,30.4,31.0,204.7,ADAPTIVE,33.2562436111,6.2379999999999995
2020-08-29T19:15:38+00:00,30.4,31.0,205.1,ADAPTIVE,33.2630075,6.2509999999999994
2020-08-29T19:15:42+00:00,30.4,31.0,205.1,ADAPTIVE,33.2698002778,6.247
2020-08-29T19:15:46+00:00,30.3,31.0,204.9,ADAPTIVE,33.2765688889,6.225
2020-08-29T19:15:50+00:00,30.3,31.0,204.8,ADAPTIVE,33.2833580556,6.2299999999999995
2020-08-29T19:15:54+00:00,30.4,31.0,205.0,ADAPTIVE,33.290116388899996,6.239
2020-08-29T19:15:58+00:00,30.3,31.0,205.0,ADAPTIVE,33.296913055599994,6.234
2020-08-29T19:16:02+00:00,30.4,31.0,204.9,ADAPTIVE,33.303680555599996,6.242
2020-08-29T19:16:06+00:00,30.3,31.0,204.9,ADAPTIVE,33.3104438889,6.226999999999999
2020-08-29T19:16:10+00:00,30.3,31.0,204.9,ADAPTIVE,33.3172355556,6.221
2020-08-29T19:16:14+00:00,30.4,31.0,204.8,ADAPTIVE,33.3239975,6.247999999999999
2020-08-29T19:16:18+00:00,30.3,31.0,205.1,ADAPTIVE,33.330765,6.221
2020-08-29T19:16:21+00:00,30.3,31.0,205.1,ADAPTIVE,33.337566111099996,6.215
2020-08-29T19:16:25+00:00,30.4,31.0,205.1,ADAPTIVE,33.3443344444,6.25
2020-08-29T19:16:29+00:00,30.4,31.0,204.7,ADAPTIVE,33.3511263889,6.2459999999999996
2020-08-29T19:16:33+00:00,30.4,31.0,205.0,ADAPTIVE,33.3578875,6.241
2020-08-29T19:16:37+00:00,30.4,31.0,205.1,ADAPTIVE,33.364675277799996,6.239999999999999
2020-08-29T19:16:41+00:00,30.2,31.0,205.0,ADAPTIVE,33.3714358333,6.218
2020-08-29T19:16:45+00:00,30.4,31.0,204.9,ADAPTIVE,33.3782236111,6.2379999999999995
2020-08-29T19:16:49+00:00,30.4,31.0,205.1,ADAPTIVE,33.3849838889,6.2459999999999996
2020-08-29T19:16:53+00:00,30.3,31.0,204.4,ADAPTIVE,33.3917730556,6.221
2020-08-29T19:16:57+00:00,30.3,31.0,204.8,ADAPTIVE,33.3985311111,6.223
2020-08-29T19:17:01+00:00,30.4,31.0,204.6,ADAPTIVE,33.405317499999995,6.229
2020-08-29T19:17:05+00:00,30.3,31.0,204.9,ADAPTIVE,33.4120486111,6.207999999999999
2020-08-29T19:17:09+00:00,30.3,31.0,204.9,ADAPTIVE,33.418837499999995,6.218999999999999
2020-08-29T19:17:13+00:00,30.3,31.0,205.0,ADAPTIVE,33.425600833299995,6.234999999999999
2020-08-29T19:17:17+00:00,30.3,31.0,204.9,ADAPTIVE,33.4323688889,6.229
2020-08-29T19:17:21+00:00,30.3,31.0,205.0,ADAPTIVE,33.4391688889,6.233
2020-08-29T19:17:25+00:00,30.3,31.0,204.9,ADAPTIVE,33.445941388899996,6.234999999999999
2020-08-29T19:17:28+00:00,30.2,31.0,204.8,ADAPTIVE,33.4527319444,6.1979999999999995
2020-08-29T19:17:32+00:00,30.4,31.0,205.0,ADAPTIVE,33.4594955556,6.25
2020-08-29T19:17:36+00:00,30.5,31.0,204.8,ADAPTIVE,33.466285555599995,6.255999999999999
2020-08-29T19:17:40+00:00,30.4,31.0,204.9,ADAPTIVE,33.473047222199995,6.2509999999999994
2020-08-29T19:17:44+00:00,30.4,31.0,204.7,ADAPTIVE,33.4798330556,6.2459999999999996
2020-08-29T19:17:48+00:00,30.2,31.0,205.0,ADAPTIVE,33.4865911111,6.218999999999999
2020-08-29T19:17:52+00:00,30.3,31.0,205.1,ADAPTIVE,33.4933813889,6.229
2020-08-29T19:17:56+00:00,30.3,31.0,204.7,ADAPTIVE,33.5001455556,6.2139999999999995
2020-08-29T19:18:00+00:00,30.3,31.0,204.8,ADAPTIVE,33.5069125,6.2219999999999995
2020-08-29T19:18:04+00:00,30.3,31.0,204.8,ADAPTIVE,33.5137125,6.221
2020-08-29T19:18:08+00:00,30.4,31.0,205.0,ADAPTIVE,33.5204827778,6.2589999999999995
2020-08-29T19:18:12+00:00,30.3,31.0,204.9,ADAPTIVE,33.5272763889,6.234
2020-08-29T19:18:16+00:00,30.2,31.0,205.4,ADAPTIVE,33.5340394444,6.215
2020-08-29T19:18:20+00:00,30.4,31.0,204.7,ADAPTIVE,33.540798333299996,6.2459999999999996
2020-08-29T19:18:24+00:00,30.3,31.0,204.9,ADAPTIVE,33.5475872222,6.218999999999999
2020-08-29T19:18:28+00:00,30.4,31.0,204.5,ADAPTIVE,33.554353888899996,6.236
2020-08-29T19:18:32+00:00,30.4,31.0,204.9,ADAPTIVE,33.5611486111,6.2379999999999995
2020-08-29T19:18:35+00:00,30.4,31.0,204.6,ADAPTIVE,33.5679155556,6.2459999999999996
2020-08-29T19:18:39+00:00,30.4,31.0,204.9,ADAPTIVE,33.574678888899996,6.247
2020-08-29T19:18:43+00:00,30.4,31.0,205.0,ADAPTIVE,33.5814708333,6.25
2020-08-29T19:18:47+00:00,30.3,31.0,205.1,ADAPTIVE,33.5882355556,6.234999999999999
2020-08-29T19:18:51+00:00,30.4,31.0,204.8,ADAPTIVE,33.5949997222,6.239
2020-08-29T19:18:55+00:00,30.4,31.0,204.9,ADAPTIVE,33.6017963889,6.2459999999999996
2020-08-29T19:18:59+00:00,30.5,31.0,205.0,ADAPTIVE,33.608567222199994,6.2509999999999994
2020-08-29T19:19:03+00:00,30.3,31.0,204.9,ADAPTIVE,33.6153655556,6.233
2020-08-29T19:19:07+00:00,30.3,31.0,204.8,ADAPTIVE,33.622129444399995,6.228
2020-08-29T19:19:11+00:00,30.3,31.0,204.8,ADAPTIVE,33.6288916667,6.225
2020-08-29T19:19:15+00:00,30.4,31.0,204.7,ADAPTIVE,33.635678888899996,6.233
2020-08-29T19:19:19+00:00,30.3,31.0,204.8,ADAPTIVE,33.642436388899995,6.2139999999999995
2020-08-29T19:19:23+00:00,30.4,31.0,204.7,ADAPTIVE,33.649227499999995,6.241
2020-08-29T19:19:27+00:00,30.4,31.0,204.7,ADAPTIVE,33.6559941667,6.247
2020-08-29T19:19:31+00:00,30.4,31.0,204.8,ADAPTIVE,33.6627661111,6.242999999999999
2020-08-29T19:19:35+00:00,30.5,31.0,204.9,ADAPTIVE,33.6695616667,6.255
2020-08-29T19:19:39+00:00,30.3,31.0,204.9,ADAPTIVE,33.6763261111,6.221
2020-08-29T19:19:42+00:00,30.4,31.0,204.9,ADAPTIVE,33.683119166699996,6.234
2020-08-29T19:19:46+00:00,30.4,32.0,204.8,ADAPTIVE,33.6898813889,6.237
2020-08-29T19:19:50+00:00,31.3,32.0,204.7,ADAPTIVE,33.696841666699996,6.414
2020-08-29T19:19:54+00:00,31.4,32.0,205.0,ADAPTIVE,33.703844722199996,6.444
2020-08-29T19:19:58+00:00,31.3,32.0,204.7,ADAPTIVE,33.7108233333,6.43
2020-08-29T19:20:02+00:00,31.4,32.0,204.4,ADAPTIVE,33.7178327778,6.436
2020-08-29T19:20:06+00:00,31.3,32.0,204.5,ADAPTIVE,33.724815,6.409
2020-08-29T19:20:10+00:00,31.3,32.0,204.6,ADAPTIVE,33.731791944399994,6.43
2020-08-29T19:20:14+00:00,31.3,32.0,204.6,ADAPTIVE,33.7387913889,6.42
2020-08-29T19:20:18+00:00,31.3,32.0,204.6,ADAPTIVE,33.745766388899995,6.4239999999999995
2020-08-29T19:20:22+00:00,31.4,32.0,204.6,ADAPTIVE,33.7527466667,6.443
2020-08-29T19:20:26+00:00,31.3,32.0,204.6,ADAPTIVE,33.7597580556,6.431
2020-08-29T19:20:30+00:00,31.3,32.0,204.9,ADAPTIVE,33.7667375,6.427
2020-08-29T19:20:34+00:00,31.3,32.0,204.7,ADAPTIVE,33.7737405556,6.42
2020-08-29T19:20:38+00:00,31.4,32.0,204.8,ADAPTIVE,33.7807127778,6.439
2020-08-29T19:20:42+00:00,31.3,32.0,204.5,ADAPTIVE,33.787689444399994,6.420999999999999
2020-08-29T19:20:46+00:00,31.4,32.0,204.8,ADAPTIVE,33.7946991667,6.433
2020-08-29T19:20:49+00:00,31.4,32.0,204.7,ADAPTIVE,33.8016811111,6.441
2020-08-29T19:20:53+00:00,31.4,32.0,204.6,ADAPTIVE,33.8086877778,6.4399999999999995
2020-08-29T19:20:57+00:00,31.3,32.0,204.7,ADAPTIVE,33.815661666699995,6.422
2020-08-29T19:21:01+00:00,31.4,32.0,204.7,ADAPTIVE,33.8226305556,6.436
2020-08-29T19:21:05+00:00,31.3,32.0,204.6,ADAPTIVE,33.8296302778,6.42
